E0_GPa_mm_minus_k,a_mm,h_mm,p0_MPa,p0_GPa,severity_index,a_over_D
96.6873743718593,0.513115021551655,0.0369488311836496,6341.72726821037,6.34172726821037,0.543421819237159,0.0538986367176108
97.1161432160804,0.512466183014304,0.0368554460087191,6357.79608230539,6.35779608230539,0.544798753914289,0.0538304814090655
97.5449120603015,0.511821017855805,0.0367627066905453,6373.83455517205,6.37383455517205,0.546173088655342,0.0537627119596434
97.9736809045226,0.5111794892693,0.0366706059527489,6389.84287709287,6.38984287709287,0.547544839765604,0.0536953245030777
98.4024497487437,0.510541560975749,0.0365791366323059,6405.82123633029,6.40582123633029,0.54891402337726,0.0536283152285451
98.8312185929648,0.509907197214105,0.0364882916772964,6421.7698191568,6.4217698191568,0.550280655451975,0.0535616803796329
99.2599874371859,0.509276362731707,0.0363980641447093,6437.68880988448,6.43768880988448,0.55164475178343,0.0534954162533306
99.6887562814071,0.508649022774894,0.0363084471982978,6453.57839089404,6.45357839089404,0.553006327999806,0.0534295191990435
100.117525125628,0.508025143079831,0.0362194341064879,6469.43874266327,6.46943874266327,0.55436539956622,0.0533639856176293
100.546293969849,0.507404689863544,0.0361310182403349,6485.27004379493,6.48527004379493,0.555721981787121,0.0532988119604563
100.97506281407,0.506787629815155,0.0360431930715299,6501.07247104414,6.50107247104414,0.557076089808633,0.0532339947284826
101.403831658291,0.506173930087312,0.0359559521704523,6516.84619934527,6.51684619934527,0.558427738620861,0.0531695304713563
101.832600502513,0.505563558287815,0.0358692892042681,6532.59140183828,6.53259140183828,0.559776943060147,0.0531054157865352
102.261369346734,0.50495648247142,0.0357831979350732,6548.30824989463,6.54830824989463,0.56112371781129,0.0530416473184265
102.690138190955,0.504352671131831,0.0356976722180795,6563.99691314266,6.56399691314266,0.562468077409719,0.0529782217575453
103.118907035176,0.503752093193867,0.0356127059998432,6579.65755949251,6.57965755949251,0.563810036243636,0.0529151358396919
103.547675879397,0.503154718005796,0.0355282933165339,6595.29035516059,6.59529035516059,0.565149608556103,0.0528523863451466
103.976444723618,0.502560515331842,0.0354444282922437,6610.89546469363,6.61089546469363,0.566486808447109,0.0527899700978826
104.405213567839,0.501969455344854,0.0353611051373349,6626.47305099223,6.62647305099223,0.567821649875585,0.0527278839647956
104.83398241206,0.501381508619131,0.0352783181468253,6642.02327533402,6.64202327533402,0.569154146661394,0.0526661248549508
105.262751256281,0.500796646123402,0.0351960616988105,6657.54629739643,6.65754629739643,0.570484312487272,0.0526046897188448
105.691520100503,0.50021483921396,0.0351143302529215,6673.04227527896,6.67304227527896,0.571812160900746,0.0525435755476849
