rho_r_over_a,pressure_GPa_k_0.1,pressure_GPa_k_0.3,pressure_GPa_k_0.497,pressure_GPa_k_0.7,pressure_GPa_k_0.9
0.32064128256513,7.06931215248237,6.36218241839746,5.44364500058341,4.22367090408584,2.4600391229744
0.322645290581162,7.0637235882212,6.35623883097105,5.43778928423365,4.21851178274308,2.45668096480875
0.324649298597194,7.05809655041641,6.35025518966453,5.43189494427414,4.21331939323356,2.45330163965655
0.326653306613226,7.05243096320381,6.34423143217281,5.42596193690896,4.20809371271315,2.44990114259746
0.328657314629259,7.04672674998033,6.33816749559862,5.41999021793618,4.20283471813145,2.44647946866787
0.330661322645291,7.0409838333976,6.33206331644769,5.41397974274472,4.1975423862303,2.44303661286064
0.332665330661323,7.03520213535554,6.32591883062385,5.40793046631113,4.19221669354231,2.43957257012481
0.334669338677355,7.02938157699582,6.31973397342409,5.40184234319645,4.18685761638923,2.43608733536526
0.336673346693387,7.02352207869523,6.31350867953348,5.3957153275429,4.1814651308805,2.43258090344244
0.338677354709419,7.01762356005896,6.3072428830201,5.38954937307057,4.17603921291164,2.42905326917206
0.340681362725451,7.01168593991375,6.30093651732985,5.38334443307412,4.17057983816264,2.42550442732478
0.342685370741483,7.00570913630102,6.2945895152812,5.37710046041934,4.16508698209636,2.42193437262587
0.344689378757515,6.99969306646983,6.28820180905988,5.37081740753973,4.1595606199569,2.41834309975493
0.346693386773547,6.99363764686975,6.28177333021346,5.36449522643301,4.15400072676796,2.41473060334553
0.348697394789579,6.98754279314368,6.27530400964589,5.35813386865757,4.1484072773311,2.41109687798491
0.350701402805611,6.98140842012047,6.26879377761198,5.35173328532891,4.14278024622409,2.40744191821365
0.352705410821643,6.97523444180754,6.26224256371169,5.34529342711598,4.13711960779918,2.40376571852529
0.354709418837675,6.96902077138333,6.25565029688452,5.33881424423751,4.13142533618133,2.40006827336604
0.356713426853707,6.96276732118963,6.24901690540363,5.33229568645826,4.12569740526644,2.39634957713442
0.35871743486974,6.95647400272386,6.24234231687004,5.32573770308524,4.11993578871958,2.3926096241809
0.360721442885772,6.95014072663116,6.23562645820664,5.31914024296389,4.11414045997313,2.38884840880754
0.362725450901804,6.94376740269646,6.22886925565213,5.31250325447414,4.10831139222495,2.38506592526766
0.364729458917836,6.93735393983631,6.22207063475496,5.3058266855265,4.10244855843654,2.38126216776546
0.366733466933868,6.93090024609072,6.21523052036703,5.29911048355805,4.09655193133108,2.37743713045563
0.3687374749499,6.92440622861479,6.20834883663746,5.29235459552834,4.09062148339156,2.37359080744302
0.370741482965932,6.91787179367025,6.20142550700616,5.28555896791534,4.08465718685882,2.36972319278221
0.372745490981964,6.9112968466169,6.19446045419735,5.27872354671121,4.07865901372955,2.36583428047718
0.374749498997996,6.90468129190384,6.18745360021298,5.2718482774181,4.07262693575432,2.36192406448089
