r_mm,pressure_MPa,pressure_GPa
0.218636430081638,9118.65375928713,9.11865375928713
0.219514488033773,9095.21722036503,9.09521722036503
0.220392545985908,9071.62583483792,9.07162583483792
0.221270603938043,9047.87839146748,9.04787839146747
0.222148661890178,9023.97365821069,9.02397365821069
0.223026719842313,8999.91038173092,8.99991038173092
0.223904777794448,8975.68728689377,8.97568728689377
0.224782835746583,8951.3030762474,8.9513030762474
0.225660893698718,8926.7564294864,8.9267564294864
0.226538951650854,8902.04600289892,8.90204600289892
0.227417009602989,8877.17042879607,8.87717042879608
0.228295067555124,8852.12831492322,8.85212831492322
0.229173125507259,8826.91824385218,8.82691824385218
0.230051183459394,8801.53877235376,8.80153877235376
0.230929241411529,8775.98843074976,8.77598843074976
0.231807299363664,8750.26572224363,8.75026572224363
0.232685357315799,8724.36912222891,8.72436912222891
0.233563415267934,8698.29707757453,8.69829707757452
0.234441473220069,8672.04800588609,8.67204800588609
0.235319531172204,8645.62029474204,8.64562029474205
0.23619758912434,8619.01230090369,8.61901230090369
0.237075647076475,8592.22234949805,8.59222234949805
0.23795370502861,8565.24873317229,8.56524873317229
0.238831762980745,8538.08971121857,8.53808971121857
0.23970982093288,8510.74350866799,8.51074350866799
0.240587878885015,8483.20831535235,8.48320831535235
0.24146593683715,8455.48228493226,8.45548228493226
0.242343994789285,8427.56353389012,8.42756353389012
0.24322205274142,8399.45014048638,8.39945014048638
0.244100110693555,8371.14014367756,8.37114014367756
0.24497816864569,8342.63154199407,8.34263154199407
0.245856226597826,8313.92229237619,8.31392229237619
0.246734284549961,8285.0103089662,8.2850103089662
0.247612342502096,8255.89346185462,8.25589346185462
0.248490400454231,8226.56957577838,8.22656957577838
0.249368458406366,8197.03642876876,8.19703642876877
0.250246516358501,8167.29175074657,8.16729175074657
0.251124574310636,8137.33322206206,8.13733322206206
0.252002632262771,8107.15847197696,8.10715847197696
0.252880690214906,8076.76507708574,8.07676507708574
0.253758748167041,8046.15055967305,8.04615055967305
0.254636806119176,8015.31238600425,8.01531238600425
0.255514864071312,7984.24796454559,7.98424796454559
0.256392922023447,7952.95464411049,7.95295464411049
0.257270979975582,7921.42971192815,7.92142971192815
0.258149037927717,7889.67039163034,7.88967039163034
0.259027095879852,7857.67384115236,7.85767384115236
0.259905153831987,7825.43715054327,7.82543715054327
0.260783211784122,7792.9573396809,7.7929573396809
0.261661269736257,7760.23135588632,7.76023135588632
0.262539327688392,7727.25607143228,7.72725607143228
0.263417385640527,7694.02828093996,7.69402828093996
0.264295443592662,7660.54469865766,7.66054469865766
